SchoolID,School,District,SchoolType,Enrollment,No_of_Program,FrRedLnch_PercentEligible,PercentofStudentsNotChronicallyAbsent,Subject,ParticipationRate2014to2015,PercentageMeetsORExceeds2014to2015
646,Tangent Elementary School,Greater Albany Public SD 8J,E,152,1,66.45,84,Science,100,46.7
1176,Terra Linda Elementary School,Beaverton SD 48J,E,421,1,34.92,90.3,English Language Arts,94.4,66
1176,Terra Linda Elementary School,Beaverton SD 48J,E,421,1,34.92,90.3,Mathematics,94.4,67.5
1176,Terra Linda Elementary School,Beaverton SD 48J,E,421,1,34.92,90.3,Science,94.7,73.6
260,Terrebonne Community School,Redmond SD 2J,E,413,2,57.38,81.9,English Language Arts,97.6,54.5
260,Terrebonne Community School,Redmond SD 2J,E,413,2,57.38,81.9,Mathematics,97.2,41.2
260,Terrebonne Community School,Redmond SD 2J,E,413,2,57.38,81.9,Science,98.8,76.3
1297,Territorial Elementary School,Junction City SD 69,E,123,1,40.65,87.1,English Language Arts,98.4,53.3
1297,Territorial Elementary School,Junction City SD 69,E,123,1,40.65,87.1,Mathematics,98.4,65
1297,Territorial Elementary School,Junction City SD 69,E,123,1,40.65,87.1,Science,100,91.3
4746,The Community Roots School,Silver Falls SD 4J,E,83,0,,81.8,English Language Arts,95.6,58.1
4746,The Community Roots School,Silver Falls SD 4J,E,83,0,,81.8,Mathematics,100,40
4746,The Community Roots School,Silver Falls SD 4J,E,83,0,,81.8,Science,,
1101,The Dalles High School,North Wasco County SD 21,H,856,1,48.01,76.8,English Language Arts,92.9,60.6
1101,The Dalles High School,North Wasco County SD 21,H,856,1,48.01,76.8,Mathematics,95.7,26.1
1101,The Dalles High School,North Wasco County SD 21,H,856,1,48.01,76.8,Science,95.7,59.7
1100,The Dalles Middle School,North Wasco County SD 21,M,622,1,72.67,76.8,English Language Arts,97.4,44
1100,The Dalles Middle School,North Wasco County SD 21,M,622,1,72.67,76.8,Mathematics,97,28.2
1100,The Dalles Middle School,North Wasco County SD 21,M,622,1,72.67,76.8,Science,99.5,70.3
4720,The Ivy School,Oregon Department of Education,E,214,0,33.64,88.4,English Language Arts,93.4,64.5
4720,The Ivy School,Oregon Department of Education,E,214,0,33.64,88.4,Mathematics,92.2,39.9
4720,The Ivy School,Oregon Department of Education,E,214,0,33.64,88.4,Science,97.8,80
1144,Thomas R Fowler Middle School,Tigard-Tualatin SD 23J,M,815,1,39.51,88.2,English Language Arts,97.5,61
1144,Thomas R Fowler Middle School,Tigard-Tualatin SD 23J,M,815,1,39.51,88.2,Mathematics,97.3,52.1
1144,Thomas R Fowler Middle School,Tigard-Tualatin SD 23J,M,815,1,39.51,88.2,Science,98.9,70
4609,Three Lakes High School,ODE YCEP District,H,48,1,,95,English Language Arts,,
4609,Three Lakes High School,ODE YCEP District,H,48,1,,95,Mathematics,,
4609,Three Lakes High School,ODE YCEP District,H,48,1,,95,Science,85.7,8.3
3452,Three Rivers Charter School,West Linn-Wilsonville SD 3J,E,108,1,,95,English Language Arts,100,84.3
3452,Three Rivers Charter School,West Linn-Wilsonville SD 3J,E,108,1,,95,Mathematics,100,82.4
3452,Three Rivers Charter School,West Linn-Wilsonville SD 3J,E,108,1,,95,Science,100,92.1
1266,Three Rivers Elementary School,Bend-LaPine Administrative SD 1,E,366,2,59.84,85.3,English Language Arts,98.4,63.5
1266,Three Rivers Elementary School,Bend-LaPine Administrative SD 1,E,366,2,59.84,85.3,Mathematics,98.8,44.5
1266,Three Rivers Elementary School,Bend-LaPine Administrative SD 1,E,366,2,59.84,85.3,Science,97.6,70.7
556,Thurston Elementary School,Springfield SD 19,E,492,1,43.29,91.5,English Language Arts,99.2,60.4
556,Thurston Elementary School,Springfield SD 19,E,492,1,43.29,91.5,Mathematics,98.8,59.8
556,Thurston Elementary School,Springfield SD 19,E,492,1,43.29,91.5,Science,100,80.2
561,Thurston High School,Springfield SD 19,H,1348,1,47.4,73.2,English Language Arts,81.9,57.5
561,Thurston High School,Springfield SD 19,H,1348,1,47.4,73.2,Mathematics,79.2,19.4
561,Thurston High School,Springfield SD 19,H,1348,1,47.4,73.2,Science,98,46.3
557,Thurston Middle School,Springfield SD 19,M,645,0,45.89,84.6,English Language Arts,98.7,54.5
557,Thurston Middle School,Springfield SD 19,M,645,0,45.89,84.6,Mathematics,99.4,38.9
557,Thurston Middle School,Springfield SD 19,M,645,0,45.89,84.6,Science,99.5,47.7
1146,Tigard High School,Tigard-Tualatin SD 23J,H,1962,2,30.78,85.5,English Language Arts,77.3,70.8
1146,Tigard High School,Tigard-Tualatin SD 23J,H,1962,2,30.78,85.5,Mathematics,78.9,48.8
1146,Tigard High School,Tigard-Tualatin SD 23J,H,1962,2,30.78,85.5,Science,98.6,54.6
1017,Tillamook High School,Tillamook SD 9,H,635,1,47.87,87.6,English Language Arts,94.5,71.2
1017,Tillamook High School,Tillamook SD 9,H,635,1,47.87,87.6,Mathematics,93.8,28.5
1017,Tillamook High School,Tillamook SD 9,H,635,1,47.87,87.6,Science,97.5,55.8
1016,Tillamook Junior High School,Tillamook SD 9,M,293,1,62.46,88.4,English Language Arts,98.9,43.6
1016,Tillamook Junior High School,Tillamook SD 9,M,293,1,62.46,88.4,Mathematics,99.3,35
1016,Tillamook Junior High School,Tillamook SD 9,M,293,1,62.46,88.4,Science,99.3,48.6
4744,Timber Ridge School,Greater Albany Public SD 8J,E,681,0,39.65,85.3,English Language Arts,99.2,54.1
4744,Timber Ridge School,Greater Albany Public SD 8J,E,681,0,39.65,85.3,Mathematics,99.4,48.5
4744,Timber Ridge School,Greater Albany Public SD 8J,E,681,0,39.65,85.3,Science,99.5,67.6
1302,Tobias Elementary School,Hillsboro SD 1J,E,478,2,38.08,95,English Language Arts,97.3,60.1
1302,Tobias Elementary School,Hillsboro SD 1J,E,478,2,38.08,95,Mathematics,97.3,48.6
1302,Tobias Elementary School,Hillsboro SD 1J,E,478,2,38.08,95,Science,98,76
611,Toledo Elementary School,Lincoln County SD,E,429,1,72.49,72.4,English Language Arts,99.2,31.8
611,Toledo Elementary School,Lincoln County SD,E,429,1,72.49,72.4,Mathematics,99.2,18
611,Toledo Elementary School,Lincoln County SD,E,429,1,72.49,72.4,Science,96.9,44.3
629,Toledo Junior/Senior High School,Lincoln County SD,H,292,1,69.86,56.7,English Language Arts,94.9,50
629,Toledo Junior/Senior High School,Lincoln County SD,H,292,1,69.86,56.7,Mathematics,94.2,22.5
629,Toledo Junior/Senior High School,Lincoln County SD,H,292,1,69.86,56.7,Science,92,60
4429,Tom McCall Elementary School,Redmond SD 2J,E,551,2,48.28,85.1,English Language Arts,99.3,47.1
4429,Tom McCall Elementary School,Redmond SD 2J,E,551,2,48.28,85.1,Mathematics,99,41.4
4429,Tom McCall Elementary School,Redmond SD 2J,E,551,2,48.28,85.1,Science,99,50
1127,Tom McCall Upper Elementary,Forest Grove SD 15,E,841,2,65.28,90.9,English Language Arts,99,44.7
1127,Tom McCall Upper Elementary,Forest Grove SD 15,E,841,2,65.28,90.9,Mathematics,98.9,32.4
1127,Tom McCall Upper Elementary,Forest Grove SD 15,E,841,2,65.28,90.9,Science,98.6,37.5
4588,Trask River High School,ODE YCEP District,H,34,1,,95,English Language Arts,100,66.7
4588,Trask River High School,ODE YCEP District,H,34,1,,95,Mathematics,100,8.3
4588,Trask River High School,ODE YCEP District,H,34,1,,95,Science,75,33.3
292,Tri City Elementary School,South Umpqua SD 19,E,245,1,71.84,75,English Language Arts,100,33.6
292,Tri City Elementary School,South Umpqua SD 19,E,245,1,71.84,75,Mathematics,100,22.1
292,Tri City Elementary School,South Umpqua SD 19,E,245,1,71.84,75,Science,100,67.5
3401,Triangle Lake Charter School,Blachly SD 90,H,234,1,56.41,82.5,English Language Arts,93.6,54.7
3401,Triangle Lake Charter School,Blachly SD 90,H,234,1,56.41,82.5,Mathematics,95.2,38.7
3401,Triangle Lake Charter School,Blachly SD 90,H,234,1,56.41,82.5,Science,85,80.4
3616,Trillium,Portland SD 1J,H,372,1,,91.5,English Language Arts,90.4,52.1
3616,Trillium,Portland SD 1J,H,372,1,,91.5,Mathematics,89.4,32.3
3616,Trillium,Portland SD 1J,H,372,1,,91.5,Science,93,62.5
5057,Trillium Creek Primary School,West Linn-Wilsonville SD 3J,E,546,0,7.88,91.9,English Language Arts,99.2,77.3
5057,Trillium Creek Primary School,West Linn-Wilsonville SD 3J,E,546,0,7.88,91.9,Mathematics,99.2,70.2
5057,Trillium Creek Primary School,West Linn-Wilsonville SD 3J,E,546,0,7.88,91.9,Science,100,93.3
951,Troutdale Elementary School,Reynolds SD 7,E,395,2,67.09,83,English Language Arts,99.4,52.4
951,Troutdale Elementary School,Reynolds SD 7,E,395,2,67.09,83,Mathematics,99.4,47.1
951,Troutdale Elementary School,Reynolds SD 7,E,395,2,67.09,83,Science,98.2,63
1092,Troy Elementary School,Troy SD 54,E,4,1,,,English Language Arts,,
1092,Troy Elementary School,Troy SD 54,E,4,1,,,Mathematics,,
1092,Troy Elementary School,Troy SD 54,E,4,1,,,Science,,
1143,Tualatin Elementary School,Tigard-Tualatin SD 23J,E,572,4,43.71,92.4,English Language Arts,99.6,68.8
1143,Tualatin Elementary School,Tigard-Tualatin SD 23J,E,572,4,43.71,92.4,Mathematics,98.9,58.5
1143,Tualatin Elementary School,Tigard-Tualatin SD 23J,E,572,4,43.71,92.4,Science,100,89.2
1301,Tualatin High School,Tigard-Tualatin SD 23J,H,1890,1,26.77,88.6,English Language Arts,96.5,80.8
1301,Tualatin High School,Tigard-Tualatin SD 23J,H,1890,1,26.77,88.6,Mathematics,97.1,57.1
1301,Tualatin High School,Tigard-Tualatin SD 23J,H,1890,1,26.77,88.6,Science,99.8,71.7
261,Tumalo Community School,Redmond SD 2J,E,408,1,84.31,88.2,English Language Arts,98.4,57.8
261,Tumalo Community School,Redmond SD 2J,E,408,1,84.31,88.2,Mathematics,97.2,52.8
261,Tumalo Community School,Redmond SD 2J,E,408,1,84.31,88.2,Science,98.9,73.3
790,Turner Elementary School,Cascade SD 5,E,230,1,50.43,87.1,English Language Arts,98.4,50.8
790,Turner Elementary School,Cascade SD 5,E,230,1,50.43,87.1,Mathematics,98.4,41.9
790,Turner Elementary School,Cascade SD 5,E,230,1,50.43,87.1,Science,97.1,81.8
1145,Twality Middle School,Tigard-Tualatin SD 23J,M,1023,1,32.06,93.8,English Language Arts,98.6,66.9
1145,Twality Middle School,Tigard-Tualatin SD 23J,M,1023,1,32.06,93.8,Mathematics,98.6,52.4
1145,Twality Middle School,Tigard-Tualatin SD 23J,M,1023,1,32.06,93.8,Science,100,76.7
530,Twin Oaks Elementary School,Eugene SD 4J,E,222,1,46.85,89.7,English Language Arts,96.6,65.5
530,Twin Oaks Elementary School,Eugene SD 4J,E,222,1,46.85,89.7,Mathematics,97.5,52.6
530,Twin Oaks Elementary School,Eugene SD 4J,E,222,1,46.85,89.7,Science,97.4,57.9
5059,Two Rivers Dos Rios Elementary,Springfield SD 19,E,473,0,86.26,86.9,English Language Arts,99.5,34.7
5059,Two Rivers Dos Rios Elementary,Springfield SD 19,E,473,0,86.26,86.9,Mathematics,99,29.7
5059,Two Rivers Dos Rios Elementary,Springfield SD 19,E,473,0,86.26,86.9,Science,100,37.9
4378,URCEO-Upper Rogue Center for Educational Opportunities,Eagle Point SD 9,H,42,1,,12.8,English Language Arts,,
4378,URCEO-Upper Rogue Center for Educational Opportunities,Eagle Point SD 9,H,42,1,,12.8,Mathematics,,
4378,URCEO-Upper Rogue Center for Educational Opportunities,Eagle Point SD 9,H,42,1,,12.8,Science,,
3432,Ukiah School,Ukiah SD 80R,H,44,1,,82.5,English Language Arts,100,42.9
3432,Ukiah School,Ukiah SD 80R,H,44,1,,82.5,Mathematics,100,28.6
3432,Ukiah School,Ukiah SD 80R,H,44,1,,82.5,Science,100,71.4
1033,Umatilla High School,Umatilla SD 6R,H,415,1,82.89,71.2,English Language Arts,94.7,60.7
1033,Umatilla High School,Umatilla SD 6R,H,415,1,82.89,71.2,Mathematics,91.5,10.5
1033,Umatilla High School,Umatilla SD 6R,H,415,1,82.89,71.2,Science,83,67.9
1074,Union Elementary School,Union SD 5,E,165,1,68.48,75,English Language Arts,96,55.2
1074,Union Elementary School,Union SD 5,E,165,1,68.48,75,Mathematics,96,40.6
1074,Union Elementary School,Union SD 5,E,165,1,68.48,75,Science,95.7,54.5
489,Union Elementary School,Lake County SD 7,E,49,0,,73.9,English Language Arts,100,7.7
489,Union Elementary School,Lake County SD 7,E,49,0,,73.9,Mathematics,,5
489,Union Elementary School,Lake County SD 7,E,49,0,,73.9,Science,,
1075,Union High School,Union SD 5,H,187,1,41.18,55.7,English Language Arts,100,44.9
1075,Union High School,Union SD 5,H,187,1,41.18,55.7,Mathematics,100,28.1
1075,Union High School,Union SD 5,H,187,1,41.18,55.7,Science,98.4,72.6
701,Vale Elementary School,Vale SD 84,E,433,1,63.74,88.5,English Language Arts,100,41.6
701,Vale Elementary School,Vale SD 84,E,433,1,63.74,88.5,Mathematics,99.6,22.4
701,Vale Elementary School,Vale SD 84,E,433,1,63.74,88.5,Science,100,76.8
713,Vale High School,Vale SD 84,H,287,1,54.7,77.6,English Language Arts,100,73.3
713,Vale High School,Vale SD 84,H,287,1,54.7,77.6,Mathematics,100,33.3
713,Vale High School,Vale SD 84,H,287,1,54.7,77.6,Science,98.3,71.2
1357,Vale Middle School,Vale SD 84,M,138,1,60.14,82.3,English Language Arts,100,45.2
1357,Vale Middle School,Vale SD 84,M,138,1,60.14,82.3,Mathematics,100,28.9
1357,Vale Middle School,Vale SD 84,M,138,1,60.14,82.3,Science,100,72.1
4390,Valley Inquiry Charter School,Salem-Keizer SD 24J,E,167,1,37.13,84.7,English Language Arts,96.3,52.6
4390,Valley Inquiry Charter School,Salem-Keizer SD 24J,E,167,1,37.13,84.7,Mathematics,95.1,50.6
4390,Valley Inquiry Charter School,Salem-Keizer SD 24J,E,167,1,37.13,84.7,Science,92.9,80.8
1360,Valor Middle School,Woodburn SD 103,M,640,2,81.09,92.6,English Language Arts,99.4,28.8
1360,Valor Middle School,Woodburn SD 103,M,640,2,81.09,92.6,Mathematics,98.9,10
1360,Valor Middle School,Woodburn SD 103,M,640,2,81.09,92.6,Science,99.5,29.1
566,Veneta Elementary School,Fern Ridge SD 28J,E,373,2,49.6,82.6,English Language Arts,100,34.7
566,Veneta Elementary School,Fern Ridge SD 28J,E,373,2,49.6,82.6,Mathematics,99.4,25.4
566,Veneta Elementary School,Fern Ridge SD 28J,E,373,2,49.6,82.6,Science,100,71.2
978,Ventura Park Elementary School,David Douglas SD 40,E,525,2,82.29,89.5,English Language Arts,98.3,46.6
978,Ventura Park Elementary School,David Douglas SD 40,E,525,2,82.29,89.5,Mathematics,98.8,29.7
978,Ventura Park Elementary School,David Douglas SD 40,E,525,2,82.29,89.5,Science,100,43.9
1325,Vern Patrick Elementary School,Redmond SD 2J,E,450,2,77.11,85.3,English Language Arts,100,35.8
1325,Vern Patrick Elementary School,Redmond SD 2J,E,450,2,77.11,85.3,Mathematics,99.5,37
1325,Vern Patrick Elementary School,Redmond SD 2J,E,450,2,77.11,85.3,Science,100,50.7
4714,Verne A Duncan Elementary School,North Clackamas SD 12,E,524,0,44.47,87.8,English Language Arts,97.6,56.1
4714,Verne A Duncan Elementary School,North Clackamas SD 12,E,524,0,44.47,87.8,Mathematics,96.8,47.9
4714,Verne A Duncan Elementary School,North Clackamas SD 12,E,524,0,44.47,87.8,Science,98.8,67.5
895,Vernon Elementary School,Portland SD 1J,E,387,3,50.39,87.4,English Language Arts,79.7,39.1
895,Vernon Elementary School,Portland SD 1J,E,387,3,50.39,87.4,Mathematics,80.7,36.8
895,Vernon Elementary School,Portland SD 1J,E,387,3,50.39,87.4,Science,80.3,38.6
177,Vernonia Elementary School,Vernonia SD 47J,E,235,0,54.89,88.4,English Language Arts,100,41.9
177,Vernonia Elementary School,Vernonia SD 47J,E,235,0,54.89,88.4,Mathematics,99,36.5
177,Vernonia Elementary School,Vernonia SD 47J,E,235,0,54.89,88.4,Science,100,63.4
178,Vernonia High School,Vernonia SD 47J,H,195,1,35.9,83.7,English Language Arts,97.6,82.5
178,Vernonia High School,Vernonia SD 47J,H,195,1,35.9,83.7,Mathematics,97.6,15
178,Vernonia High School,Vernonia SD 47J,H,195,1,35.9,83.7,Science,100,78.6
4396,Vernonia Middle School,Vernonia SD 47J,M,133,1,51.13,85.4,English Language Arts,98.4,35.5
4396,Vernonia Middle School,Vernonia SD 47J,M,133,1,51.13,85.4,Mathematics,100,24.4
4396,Vernonia Middle School,Vernonia SD 47J,M,133,1,51.13,85.4,Science,100,58.8
896,Vestal Elementary School,Portland SD 1J,E,398,1,73.62,83.3,English Language Arts,96.7,43.5
896,Vestal Elementary School,Portland SD 1J,E,398,1,73.62,83.3,Mathematics,95.9,38.3
896,Vestal Elementary School,Portland SD 1J,E,398,1,73.62,83.3,Science,97.6,55
777,Victor Point Elementary School,Silver Falls SD 4J,E,221,1,23.08,91.4,English Language Arts,96.2,80.3
777,Victor Point Elementary School,Silver Falls SD 4J,E,221,1,23.08,91.4,Mathematics,96.2,71.1
777,Victor Point Elementary School,Silver Falls SD 4J,E,221,1,23.08,91.4,Science,100,84
79,View Acres Elementary School,North Clackamas SD 12,E,422,1,41,89.7,English Language Arts,98,57.3
79,View Acres Elementary School,North Clackamas SD 12,E,422,1,41,89.7,Mathematics,97.1,46.2
79,View Acres Elementary School,North Clackamas SD 12,E,422,1,41,89.7,Science,98.4,68.3
3229,Village School,Eugene SD 4J,E,215,1,60.47,67.5,English Language Arts,79.7,43.4
3229,Village School,Eugene SD 4J,E,215,1,60.47,67.5,Mathematics,52.9,54.3
3229,Village School,Eugene SD 4J,E,215,1,60.47,67.5,Science,78.4,80
1177,Vose Elementary School,Beaverton SD 48J,E,674,3,85.31,89.8,English Language Arts,100,42.4
1177,Vose Elementary School,Beaverton SD 48J,E,674,3,85.31,89.8,Mathematics,99.7,43.1
1177,Vose Elementary School,Beaverton SD 48J,E,674,3,85.31,89.8,Science,100,44
1119,W L Henry Elementary School,Hillsboro SD 1J,E,416,2,82.45,92.7,English Language Arts,96.3,25.5
1119,W L Henry Elementary School,Hillsboro SD 1J,E,416,2,82.45,92.7,Mathematics,96.3,13
1119,W L Henry Elementary School,Hillsboro SD 1J,E,416,2,82.45,92.7,Science,96.8,26.7
1114,W Verne McKinney Elementary School,Hillsboro SD 1J,E,460,1,78.7,91.8,English Language Arts,100,50.8
1114,W Verne McKinney Elementary School,Hillsboro SD 1J,E,460,1,78.7,91.8,Mathematics,100,37.5
1114,W Verne McKinney Elementary School,Hillsboro SD 1J,E,460,1,78.7,91.8,Science,100,62.9
711,W W Jones Elementary School,Arock SD 81,E,14,1,,95,English Language Arts,,
711,W W Jones Elementary School,Arock SD 81,E,14,1,,95,Mathematics,,
711,W W Jones Elementary School,Arock SD 81,E,14,1,,95,Science,,
5250,Wahtonka Community School,North Wasco County SD 21,H,54,0,,50,English Language Arts,58.8,10
5250,Wahtonka Community School,North Wasco County SD 21,H,54,0,,50,Mathematics,,5
5250,Wahtonka Community School,North Wasco County SD 21,H,54,0,,50,Science,58.8,40
768,Waldo Middle School,Salem-Keizer SD 24J,M,926,4,87.04,78.5,English Language Arts,98.1,33.4
768,Waldo Middle School,Salem-Keizer SD 24J,M,926,4,87.04,78.5,Mathematics,98.6,21.7
768,Waldo Middle School,Salem-Keizer SD 24J,M,926,4,87.04,78.5,Science,98.4,39.8
630,Waldport High School,Lincoln County SD,H,174,1,68.97,63.6,English Language Arts,97.6,87.2
630,Waldport High School,Lincoln County SD,H,174,1,68.97,63.6,Mathematics,95.1,18.4
630,Waldport High School,Lincoln County SD,H,174,1,68.97,63.6,Science,100,60
379,Walker Elementary School,Ashland SD 5,E,297,2,58.59,91.6,English Language Arts,100,64.5
379,Walker Elementary School,Ashland SD 5,E,297,2,58.59,91.6,Mathematics,100,60.9
379,Walker Elementary School,Ashland SD 5,E,297,2,58.59,91.6,Science,100,78.2
769,Walker Middle School,Salem-Keizer SD 24J,M,612,2,45.75,86.1,English Language Arts,98.9,71.6
769,Walker Middle School,Salem-Keizer SD 24J,M,612,2,45.75,86.1,Mathematics,98.5,59.9
769,Walker Middle School,Salem-Keizer SD 24J,M,612,2,45.75,86.1,Science,100,77.5
1088,Wallowa Elementary School,Wallowa SD 12,E,138,1,61.59,90.6,English Language Arts,100,43.8
1088,Wallowa Elementary School,Wallowa SD 12,E,138,1,61.59,90.6,Mathematics,100,50
1088,Wallowa Elementary School,Wallowa SD 12,E,138,1,61.59,90.6,Science,100,92.9
1089,Wallowa High School,Wallowa SD 12,H,95,1,58.95,74.5,English Language Arts,100,57.1
1089,Wallowa High School,Wallowa SD 12,H,95,1,58.95,74.5,Mathematics,100,28.6
1089,Wallowa High School,Wallowa SD 12,H,95,1,58.95,74.5,Science,100,57.1
2263,Walt Morey Middle School,Reynolds SD 7,M,635,1,63.15,88.9,English Language Arts,98.5,51.6
2263,Walt Morey Middle School,Reynolds SD 7,M,635,1,63.15,88.9,Mathematics,99,35
2263,Walt Morey Middle School,Reynolds SD 7,M,635,1,63.15,88.9,Science,99.5,63.2
137,Walter L Kraxberger Middle School,Gladstone SD 115,M,494,2,51.21,85.4,English Language Arts,90.8,43.1
137,Walter L Kraxberger Middle School,Gladstone SD 115,M,494,2,51.21,85.4,Mathematics,97.3,31.2
137,Walter L Kraxberger Middle School,Gladstone SD 115,M,494,2,51.21,85.4,Science,96,52.1
558,Walterville Elementary School,Springfield SD 19,E,186,1,41.4,88.7,English Language Arts,100,50.5
558,Walterville Elementary School,Springfield SD 19,E,186,1,41.4,88.7,Mathematics,100,46.3
558,Walterville Elementary School,Springfield SD 19,E,186,1,41.4,88.7,Science,100,59.3
432,Warm Springs K-8 Academy,Jefferson County SD 509J,E,652,2,85.43,69.2,English Language Arts,97.8,9.8
