SchoolID,SchoolYearStart,CountyID,DistrictID,Enrollment,DistrictEnrollment,CountyEnrollment,FreeLunches,DistrictFreeLunches,CountyFreeLunches,ReducedLunches,DistrictReducedLunches,CountyReducedLunches,EligibleStudents,DistrictEligibleStudents,CountyEligibleStudents,PercentEligible,DistrictPercentEligible,CountyPercentEligible,County,District,School,Spacer
4596,7/1/14,24,2142,454,40698,60991,280,22679,32986,24,2987,4619,304,25666,37605,66.96,63.06,61.66,Marion,Salem-Keizer SD 24J,Roberts High School,
732,7/1/14,24,2142,309,40698,60991,195,22679,32986,18,2987,4619,213,25666,37605,68.93,63.06,61.66,Marion,Salem-Keizer SD 24J,Bush Elementary School,
747,7/1/14,24,2142,657,40698,60991,407,22679,32986,60,2987,4619,467,25666,37605,71.08,63.06,61.66,Marion,Salem-Keizer SD 24J,Keizer Elementary School,
736,7/1/14,24,2142,380,40698,60991,236,22679,32986,35,2987,4619,271,25666,37605,71.32,63.06,61.66,Marion,Salem-Keizer SD 24J,Englewood Elementary School,
3215,7/1/14,24,2142,425,40698,60991,273,22679,32986,34,2987,4619,307,25666,37605,72.24,63.06,61.66,Marion,Salem-Keizer SD 24J,Miller Elementary School,
3373,7/1/14,24,2142,924,40698,60991,614,22679,32986,70,2987,4619,684,25666,37605,74.03,63.06,61.66,Marion,Salem-Keizer SD 24J,Claggett Creek Middle School,
740,7/1/14,24,2142,445,40698,60991,274,22679,32986,60,2987,4619,334,25666,37605,75.06,63.06,61.66,Marion,Salem-Keizer SD 24J,Grant Community School,
3376,7/1/14,24,2142,516,40698,60991,322,22679,32986,71,2987,4619,393,25666,37605,76.16,63.06,61.66,Marion,Salem-Keizer SD 24J,Hammond Elementary School,
757,7/1/14,24,2142,397,40698,60991,283,22679,32986,29,2987,4619,312,25666,37605,78.59,63.06,61.66,Marion,Salem-Keizer SD 24J,Richmond Elementary School,
764,7/1/14,24,2142,536,40698,60991,387,22679,32986,42,2987,4619,429,25666,37605,80.04,63.06,61.66,Marion,Salem-Keizer SD 24J,Yoshikai Elementary School,
751,7/1/14,24,2142,598,40698,60991,439,22679,32986,41,2987,4619,480,25666,37605,80.27,63.06,61.66,Marion,Salem-Keizer SD 24J,Eyre Elementary School,
3374,7/1/14,24,2142,464,40698,60991,349,22679,32986,24,2987,4619,373,25666,37605,80.39,63.06,61.66,Marion,Salem-Keizer SD 24J,Weddle Elementary School,
3375,7/1/14,24,2142,472,40698,60991,362,22679,32986,23,2987,4619,385,25666,37605,81.57,63.06,61.66,Marion,Salem-Keizer SD 24J,Lamb Elementary School,
728,7/1/14,24,2142,646,40698,60991,495,22679,32986,34,2987,4619,529,25666,37605,81.89,63.06,61.66,Marion,Salem-Keizer SD 24J,Auburn Elementary School,
767,7/1/14,24,2142,670,40698,60991,496,22679,32986,58,2987,4619,554,25666,37605,82.69,63.06,61.66,Marion,Salem-Keizer SD 24J,Parrish Middle School,
773,7/1/14,24,2142,1846,40698,60991,1343,22679,32986,187,2987,4619,1530,25666,37605,82.88,63.06,61.66,Marion,Salem-Keizer SD 24J,North Salem High School,
744,7/1/14,24,2142,506,40698,60991,376,22679,32986,44,2987,4619,420,25666,37605,83,63.06,61.66,Marion,Salem-Keizer SD 24J,Hoover Elementary School,
771,7/1/14,24,2142,2225,40698,60991,1633,22679,32986,214,2987,4619,1847,25666,37605,83.01,63.06,61.66,Marion,Salem-Keizer SD 24J,McKay High School,
755,7/1/14,24,2142,450,40698,60991,351,22679,32986,24,2987,4619,375,25666,37605,83.33,63.06,61.66,Marion,Salem-Keizer SD 24J,Hayesville Elementary School,
5064,7/1/14,24,2142,562,40698,60991,455,22679,32986,20,2987,4619,475,25666,37605,84.52,63.06,61.66,Marion,Salem-Keizer SD 24J,Cesar E Chavez Elem ,
1330,7/1/14,24,2142,972,40698,60991,745,22679,32986,78,2987,4619,823,25666,37605,84.67,63.06,61.66,Marion,Salem-Keizer SD 24J,Houck Middle School,
746,7/1/14,24,2142,457,40698,60991,363,22679,32986,29,2987,4619,392,25666,37605,85.78,63.06,61.66,Marion,Salem-Keizer SD 24J,Kennedy Elementary School,
1331,7/1/14,24,2142,1053,40698,60991,778,22679,32986,126,2987,4619,904,25666,37605,85.85,63.06,61.66,Marion,Salem-Keizer SD 24J,Stephens Middle School,
762,7/1/14,24,2142,549,40698,60991,416,22679,32986,57,2987,4619,473,25666,37605,86.16,63.06,61.66,Marion,Salem-Keizer SD 24J,Swegle Elementary School,
741,7/1/14,24,2142,623,40698,60991,499,22679,32986,41,2987,4619,540,25666,37605,86.68,63.06,61.66,Marion,Salem-Keizer SD 24J,Scott Elementary School,
768,7/1/14,24,2142,926,40698,60991,728,22679,32986,78,2987,4619,806,25666,37605,87.04,63.06,61.66,Marion,Salem-Keizer SD 24J,Waldo Middle School,
738,7/1/14,24,2142,521,40698,60991,418,22679,32986,40,2987,4619,458,25666,37605,87.91,63.06,61.66,Marion,Salem-Keizer SD 24J,Four Corners Elementary School,
763,7/1/14,24,2142,442,40698,60991,371,22679,32986,29,2987,4619,400,25666,37605,90.5,63.06,61.66,Marion,Salem-Keizer SD 24J,Washington Elementary School,
743,7/1/14,24,2142,400,40698,60991,355,22679,32986,13,2987,4619,368,25666,37605,92,63.06,61.66,Marion,Salem-Keizer SD 24J,Highland Elementary School,
3377,7/1/14,24,2142,459,40698,60991,415,22679,32986,18,2987,4619,433,25666,37605,94.34,63.06,61.66,Marion,Salem-Keizer SD 24J,Hallman Elementary School,
681,7/1/14,22,2104,300,541,22354,144,262,8629,22,44,1283,166,306,9912,55.33,56.56,44.34,Linn,Santiam Canyon SD 129J,Santiam Elementary School,
683,7/1/14,22,2104,241,541,22354,118,262,8629,22,44,1283,140,306,9912,58.09,56.56,44.34,Linn,Santiam Canyon SD 129J,Santiam Junior/Senior High School,
4221,7/1/14,5,1944,53,2305,7598,,622,2954,,132,527,0,754,3481,,32.71,45.81,Columbia,Scappoose SD 1J,South Columbia Family School,
958,7/1/14,5,1944,214,2305,7598,46,622,2954,12,132,527,58,754,3481,27.1,32.71,45.81,Columbia,Scappoose SD 1J,Sauvie Island Academy,
160,7/1/14,5,1944,169,2305,7598,40,622,2954,10,132,527,50,754,3481,29.59,32.71,45.81,Columbia,Scappoose SD 1J,Warren Elementary School,
162,7/1/14,5,1944,721,2305,7598,177,622,2954,49,132,527,226,754,3481,31.35,32.71,45.81,Columbia,Scappoose SD 1J,Scappoose High School,
161,7/1/14,5,1944,325,2305,7598,99,622,2954,21,132,527,120,754,3481,36.92,32.71,45.81,Columbia,Scappoose SD 1J,Scappoose Middle School,
159,7/1/14,5,1944,436,2305,7598,139,622,2954,23,132,527,162,754,3481,37.16,32.71,45.81,Columbia,Scappoose SD 1J,Otto Petersen Elementary School,
158,7/1/14,5,1944,367,2305,7598,121,622,2954,17,132,527,138,754,3481,37.6,32.71,45.81,Columbia,Scappoose SD 1J,Grant Watts Elementary School,
2994,7/1/14,22,2103,47,4329,22354,,273,8629,,40,1283,0,313,9912,,7.23,44.34,Linn,Scio SD 95,Lourdes School,
4399,7/1/14,22,2103,3558,4329,22354,,273,8629,,40,1283,0,313,9912,,7.23,44.34,Linn,Scio SD 95,Oregon Connections Academy,
678,7/1/14,22,2103,289,4329,22354,106,273,8629,12,40,1283,118,313,9912,40.83,7.23,44.34,Linn,Scio SD 95,Scio High School,
676,7/1/14,22,2103,281,4329,22354,108,273,8629,16,40,1283,124,313,9912,44.13,7.23,44.34,Linn,Scio SD 95,Centennial Elementary School,
677,7/1/14,22,2103,154,4329,22354,59,273,8629,12,40,1283,71,313,9912,46.1,7.23,44.34,Linn,Scio SD 95,Scio Middle School,
153,7/1/14,4,1935,332,1542,4954,149,776,2258,24,140,466,173,916,2724,52.11,59.4,54.99,Clatsop,Seaside SD 10,Gearhart Elementary School,
154,7/1/14,4,1935,431,1542,4954,194,776,2258,44,140,466,238,916,2724,55.22,59.4,54.99,Clatsop,Seaside SD 10,Seaside High School,
150,7/1/14,4,1935,358,1542,4954,182,776,2258,36,140,466,218,916,2724,60.89,59.4,54.99,Clatsop,Seaside SD 10,Broadway Middle School,
152,7/1/14,4,1935,418,1542,4954,251,776,2258,36,140,466,287,916,2724,68.66,59.4,54.99,Clatsop,Seaside SD 10,Seaside Heights Elementary School,
4833,7/1/14,36,2257,93,1035,16624,,591,7498,,100,1098,0,691,8596,,66.76,51.71,Yamhill,Sheridan SD 48J,Sheridan AllPrep Academy,
2732,7/1/14,36,2257,16,1035,16624,,591,7498,,100,1098,14,691,8596,,66.76,51.71,Yamhill,Sheridan SD 48J,Sheridan Spartan Academy,
2728,7/1/14,36,2257,88,1035,16624,17,591,7498,9,100,1098,26,691,8596,29.55,66.76,51.71,Yamhill,Sheridan SD 48J,Sheridan Japanese School,
1237,7/1/14,36,2257,252,1035,16624,141,591,7498,28,100,1098,169,691,8596,67.06,66.76,51.71,Yamhill,Sheridan SD 48J,Sheridan High School,
1235,7/1/14,36,2257,586,1035,16624,421,591,7498,61,100,1098,482,691,8596,82.25,66.76,51.71,Yamhill,Sheridan SD 48J,Faulconer-Chapman School,
5062,7/1/14,28,2195,,249,249,,94,94,,26,26,0,120,120,0,48.19,48.19,Sherman,Sherman County SD,Oregon Virtual Education - East,
1010,7/1/14,28,2195,117,249,249,35,94,94,16,26,26,51,120,120,43.59,48.19,48.19,Sherman,Sherman County SD,Sherman Junior/Senior High School,
1009,7/1/14,28,2195,132,249,249,59,94,94,10,26,26,69,120,120,52.27,48.19,48.19,Sherman,Sherman County SD,Sherman Elementary School,
4220,7/1/14,34,2244,224,5190,85670,,699,28924,,164,4603,0,863,33527,,16.63,39.14,Washington,Sherwood SD 88J,Sherwood Charter School,
3222,7/1/14,34,2244,491,5190,85670,29,699,28924,7,164,4603,36,863,33527,7.33,16.63,39.14,Washington,Sherwood SD 88J,Middleton Elementary School,
4730,7/1/14,34,2244,675,5190,85670,62,699,28924,22,164,4603,84,863,33527,12.44,16.63,39.14,Washington,Sherwood SD 88J,Edy Ridge Elementary School,
4731,7/1/14,34,2244,564,5190,85670,59,699,28924,22,164,4603,81,863,33527,14.36,16.63,39.14,Washington,Sherwood SD 88J,Laurel Ridge Middle School,
1193,7/1/14,34,2244,1582,5190,85670,183,699,28924,54,164,4603,237,863,33527,14.98,16.63,39.14,Washington,Sherwood SD 88J,Sherwood High School,
1334,7/1/14,34,2244,453,5190,85670,73,699,28924,8,164,4603,81,863,33527,17.88,16.63,39.14,Washington,Sherwood SD 88J,Archer Glen Elementary School,
1192,7/1/14,34,2244,689,5190,85670,137,699,28924,17,164,4603,154,863,33527,22.35,16.63,39.14,Washington,Sherwood SD 88J,Sherwood Middle School,
1191,7/1/14,34,2244,512,5190,85670,156,699,28924,34,164,4603,190,863,33527,37.11,16.63,39.14,Washington,Sherwood SD 88J,J Clyde Hopkins Elementary School,
784,7/1/14,24,2138,134,3776,60991,19,1106,32986,,308,4619,19,1414,37605,,37.45,61.66,Marion,Silver Falls SD 4J,Bethany Charter School,
807,7/1/14,24,2138,171,3776,60991,29,1106,32986,,308,4619,29,1414,37605,,37.45,61.66,Marion,Silver Falls SD 4J,Central Howell Elementary School,
718,7/1/14,24,2138,77,3776,60991,,1106,32986,,308,4619,5,1414,37605,,37.45,61.66,Marion,Silver Falls SD 4J,Evergreen Elementary School,
780,7/1/14,24,2138,78,3776,60991,8,1106,32986,,308,4619,8,1414,37605,,37.45,61.66,Marion,Silver Falls SD 4J,Pratum Elementary School,
4746,7/1/14,24,2138,83,3776,60991,9,1106,32986,,308,4619,9,1414,37605,,37.45,61.66,Marion,Silver Falls SD 4J,The Community Roots School,
777,7/1/14,24,2138,221,3776,60991,30,1106,32986,21,308,4619,51,1414,37605,23.08,37.45,61.66,Marion,Silver Falls SD 4J,Victor Point Elementary School,
812,7/1/14,24,2138,1248,3776,60991,345,1106,32986,102,308,4619,447,1414,37605,35.82,37.45,61.66,Marion,Silver Falls SD 4J,Silverton High School,
795,7/1/14,24,2138,136,3776,60991,39,1106,32986,19,308,4619,58,1414,37605,42.65,37.45,61.66,Marion,Silver Falls SD 4J,Silver Crest Elementary School,
716,7/1/14,24,2138,396,3776,60991,134,1106,32986,37,308,4619,171,1414,37605,43.18,37.45,61.66,Marion,Silver Falls SD 4J,Robert Frost Elementary School,
715,7/1/14,24,2138,294,3776,60991,119,1106,32986,22,308,4619,141,1414,37605,47.96,37.45,61.66,Marion,Silver Falls SD 4J,Mark Twain Middle School,
119,7/1/14,24,2138,325,3776,60991,108,1106,32986,50,308,4619,158,1414,37605,48.62,37.45,61.66,Marion,Silver Falls SD 4J,Butte Creek Elementary School,
714,7/1/14,24,2138,467,3776,60991,204,1106,32986,38,308,4619,242,1414,37605,51.82,37.45,61.66,Marion,Silver Falls SD 4J,Eugene Field Elementary School,
785,7/1/14,24,2138,146,3776,60991,58,1106,32986,18,308,4619,76,1414,37605,52.05,37.45,61.66,Marion,Silver Falls SD 4J,Scotts Mills Elementary School,
1294,7/1/14,9,1978,446,1107,25161,96,302,10679,16,52,1973,112,354,12652,25.11,31.98,50.28,Deschutes,Sisters SD 6,Sisters High School,
1293,7/1/14,9,1978,339,1107,25161,99,302,10679,13,52,1973,112,354,12652,33.04,31.98,50.28,Deschutes,Sisters SD 6,Sisters Middle School,
264,7/1/14,9,1978,322,1107,25161,107,302,10679,23,52,1973,130,354,12652,40.37,31.98,50.28,Deschutes,Sisters SD 6,Sisters Elementary School,
610,7/1/14,20,2096,427,1391,44726,192,748,20342,51,122,3367,243,870,23709,56.91,62.54,53.01,Lane,Siuslaw SD 97J,Siuslaw High School,
609,7/1/14,20,2096,650,1391,44726,385,748,20342,32,122,3367,417,870,23709,64.15,62.54,53.01,Lane,Siuslaw SD 97J,Siuslaw Elementary School,
608,7/1/14,20,2096,314,1391,44726,171,748,20342,39,122,3367,210,870,23709,66.88,62.54,53.01,Lane,Siuslaw SD 97J,Siuslaw Middle School,
4110,7/1/14,6,1949,,,9656,,,3927,,,552,0,,4479,0,,46.39,Coos,South Coast ESD,Even Start Family Literacy System,
357,7/1/14,13,2022,13,13,1110,,,433,,,131,0,0,564,,,50.81,Harney,South Harney SD 33,Fields Elementary School,
4555,7/1/14,20,2087,117,2812,44726,,1600,20342,,236,3367,0,1836,23709,,65.29,53.01,Lane,South Lane SD 45J3,Academy for Character Education,
4395,7/1/14,20,2087,44,2812,44726,,1600,20342,,236,3367,0,1836,23709,,65.29,53.01,Lane,South Lane SD 45J3,Childs Way Charter School,
580,7/1/14,20,2087,819,2812,44726,430,1600,20342,59,236,3367,489,1836,23709,59.71,65.29,53.01,Lane,South Lane SD 45J3,Cottage Grove High School,
577,7/1/14,20,2087,133,2812,44726,72,1600,20342,12,236,3367,84,1836,23709,63.16,65.29,53.01,Lane,South Lane SD 45J3,Latham Elementary School,
579,7/1/14,20,2087,515,2812,44726,298,1600,20342,53,236,3367,351,1836,23709,68.16,65.29,53.01,Lane,South Lane SD 45J3,Lincoln Middle School,
578,7/1/14,20,2087,89,2812,44726,58,1600,20342,7,236,3367,65,1836,23709,73.03,65.29,53.01,Lane,South Lane SD 45J3,London School,
576,7/1/14,20,2087,419,2812,44726,268,1600,20342,48,236,3367,316,1836,23709,75.42,65.29,53.01,Lane,South Lane SD 45J3,Harrison Elementary School,
573,7/1/14,20,2087,506,2812,44726,353,1600,20342,39,236,3367,392,1836,23709,77.47,65.29,53.01,Lane,South Lane SD 45J3,Bohemia Elementary School,
574,7/1/14,20,2087,88,2812,44726,59,1600,20342,12,236,3367,71,1836,23709,80.68,65.29,53.01,Lane,South Lane SD 45J3,Dorena School,
1791,7/1/14,20,2087,82,2812,44726,62,1600,20342,6,236,3367,68,1836,23709,82.93,65.29,53.01,Lane,South Lane SD 45J3,Al Kennedy Alternative High School,
293,7/1/14,10,1994,427,1477,13935,192,857,7598,44,159,1101,236,1016,8699,55.27,68.79,62.43,Douglas,South Umpqua SD 19,South Umpqua High School,
291,7/1/14,10,1994,263,1477,13935,137,857,7598,26,159,1101,163,1016,8699,61.98,68.79,62.43,Douglas,South Umpqua SD 19,Coffenberry Middle School,
292,7/1/14,10,1994,245,1477,13935,147,857,7598,29,159,1101,176,1016,8699,71.84,68.79,62.43,Douglas,South Umpqua SD 19,Tri City Elementary School,
290,7/1/14,10,1994,334,1477,13935,227,857,7598,32,159,1101,259,1016,8699,77.54,68.79,62.43,Douglas,South Umpqua SD 19,Myrtle Creek Elementary School,
289,7/1/14,10,1994,208,1477,13935,154,857,7598,28,159,1101,182,1016,8699,87.5,68.79,62.43,Douglas,South Umpqua SD 19,Canyonville School,
1109,7/1/14,33,2225,111,217,3601,53,111,2050,15,23,283,68,134,2333,61.26,61.75,64.79,Wasco,South Wasco County SD 1,South Wasco County High School,
1108,7/1/14,33,2225,106,217,3601,58,111,2050,8,23,283,66,134,2333,62.26,61.75,64.79,Wasco,South Wasco County SD 1,Maupin Elementary School,
4108,7/1/14,15,2025,,,28633,,,14891,,,2045,0,,16936,0,,59.15,Jackson,Southern Oregon ESD,Project LISTO Even Start,
2303,7/1/14,15,2025,,,28633,,,14891,,,2045,0,,16936,0,,59.15,Jackson,Southern Oregon ESD,Southern Oregon Regional Program,
3403,7/1/14,35,2247,44,44,372,32,32,95,,,18,35,35,113,,,30.38,Wheeler,Spray SD 1,Spray School,
1792,7/1/14,20,2083,36,11046,44726,26,6354,20342,,887,3367,26,7241,23709,,65.55,53.01,Lane,Springfield SD 19,Jasper Mountain Center,
1789,7/1/14,20,2083,29,11046,44726,,6354,20342,,887,3367,26,7241,23709,,65.55,53.01,Lane,Springfield SD 19,SAFE Center School,
1252,7/1/14,20,2083,26,11046,44726,,6354,20342,,887,3367,0,7241,23709,,65.55,53.01,Lane,Springfield SD 19,The Child Center,
558,7/1/14,20,2083,186,11046,44726,65,6354,20342,12,887,3367,77,7241,23709,41.4,65.55,53.01,Lane,Springfield SD 19,Walterville Elementary School,
556,7/1/14,20,2083,492,11046,44726,183,6354,20342,30,887,3367,213,7241,23709,43.29,65.55,53.01,Lane,Springfield SD 19,Thurston Elementary School,
557,7/1/14,20,2083,645,11046,44726,255,6354,20342,41,887,3367,296,7241,23709,45.89,65.55,53.01,Lane,Springfield SD 19,Thurston Middle School,
561,7/1/14,20,2083,1348,11046,44726,524,6354,20342,115,887,3367,639,7241,23709,47.4,65.55,53.01,Lane,Springfield SD 19,Thurston High School,
559,7/1/14,20,2083,388,11046,44726,167,6354,20342,25,887,3367,192,7241,23709,49.48,65.55,53.01,Lane,Springfield SD 19,Yolanda Elementary School,
4440,7/1/14,20,2083,352,11046,44726,173,6354,20342,23,887,3367,196,7241,23709,55.68,65.55,53.01,Lane,Springfield SD 19,Academy of Arts and Academics,
553,7/1/14,20,2083,486,11046,44726,246,6354,20342,32,887,3367,278,7241,23709,57.2,65.55,53.01,Lane,Springfield SD 19,Ridgeview Elementary School,
542,7/1/14,20,2083,531,11046,44726,301,6354,20342,45,887,3367,346,7241,23709,65.16,65.55,53.01,Lane,Springfield SD 19,Briggs Middle School,
560,7/1/14,20,2083,1304,11046,44726,821,6354,20342,105,887,3367,926,7241,23709,71.01,65.55,53.01,Lane,Springfield SD 19,Springfield High School,
554,7/1/14,20,2083,527,11046,44726,311,6354,20342,64,887,3367,375,7241,23709,71.16,65.55,53.01,Lane,Springfield SD 19,Mt Vernon Elementary School,
544,7/1/14,20,2083,433,11046,44726,281,6354,20342,28,887,3367,309,7241,23709,71.36,65.55,53.01,Lane,Springfield SD 19,Centennial Elementary School,
1353,7/1/14,20,2083,570,11046,44726,357,6354,20342,56,887,3367,413,7241,23709,72.46,65.55,53.01,Lane,Springfield SD 19,Agnes Stewart Middle School,
546,7/1/14,20,2083,411,11046,44726,257,6354,20342,43,887,3367,300,7241,23709,72.99,65.55,53.01,Lane,Springfield SD 19,Elizabeth Page Elementary School,
4058,7/1/14,20,2083,275,11046,44726,158,6354,20342,43,887,3367,201,7241,23709,73.09,65.55,53.01,Lane,Springfield SD 19,Willamette Leadership Academy,
545,7/1/14,20,2083,340,11046,44726,243,6354,20342,26,887,3367,269,7241,23709,79.12,65.55,53.01,Lane,Springfield SD 19,Douglas Gardens Elementary School,
1354,7/1/14,20,2083,153,11046,44726,119,6354,20342,8,887,3367,127,7241,23709,83.01,65.55,53.01,Lane,Springfield SD 19,Gateways High School,
1352,7/1/14,20,2083,514,11046,44726,382,6354,20342,47,887,3367,429,7241,23709,83.46,65.55,53.01,Lane,Springfield SD 19,Riverbend Elementary School,
5059,7/1/14,20,2083,473,11046,44726,370,6354,20342,38,887,3367,408,7241,23709,86.26,65.55,53.01,Lane,Springfield SD 19,Two Rivers Dos Rios Elementary ,
549,7/1/14,20,2083,608,11046,44726,475,6354,20342,53,887,3367,528,7241,23709,86.84,65.55,53.01,Lane,Springfield SD 19,Hamlin Middle School,
550,7/1/14,20,2083,337,11046,44726,274,6354,20342,23,887,3367,297,7241,23709,88.13,65.55,53.01,Lane,Springfield SD 19,Maple Elementary School,
548,7/1/14,20,2083,392,11046,44726,340,6354,20342,30,887,3367,370,7241,23709,94.39,65.55,53.01,Lane,Springfield SD 19,Guy Lee Elementary School,
2796,7/1/14,5,1948,,3155,7598,,1385,2954,,184,527,0,1569,3481,0,49.73,45.81,Columbia,St Helens SD 502,Columbia County Jail,
4602,7/1/14,5,1948,231,3155,7598,40,1385,2954,11,184,527,51,1569,3481,22.08,49.73,45.81,Columbia,St Helens SD 502,St Helens Arthur Academy,
185,7/1/14,5,1948,971,3155,7598,367,1385,2954,45,184,527,412,1569,3481,42.43,49.73,45.81,Columbia,St Helens SD 502,St Helens High School,
182,7/1/14,5,1948,634,3155,7598,293,1385,2954,31,184,527,324,1569,3481,51.1,49.73,45.81,Columbia,St Helens SD 502,McBride Elementary School,
184,7/1/14,5,1948,444,3155,7598,198,1385,2954,31,184,527,229,1569,3481,51.58,49.73,45.81,Columbia,St Helens SD 502,St Helens Middle School,
2716,7/1/14,5,1948,78,3155,7598,45,1385,2954,7,184,527,52,1569,3481,66.67,49.73,45.81,Columbia,St Helens SD 502,Columbia County Education Campus,
3569,7/1/14,5,1948,731,3155,7598,442,1385,2954,59,184,527,501,1569,3481,68.54,49.73,45.81,Columbia,St Helens SD 502,Lewis & Clark Elementary School,
779,7/1/14,24,2144,146,272,60991,39,92,32986,,12,4619,43,104,37605,,38.24,61.66,Marion,St Paul SD 45,St Paul High School,
778,7/1/14,24,2144,126,272,60991,53,92,32986,8,12,4619,61,104,37605,48.41,38.24,61.66,Marion,St Paul SD 45,St Paul Elementary School,
1061,7/1/14,30,2209,243,511,13686,119,287,7408,36,75,1355,155,362,8763,63.79,70.84,64.03,Umatilla,Stanfield SD 61,Stanfield Secondary School,
1060,7/1/14,30,2209,267,511,13686,168,287,7408,39,75,1355,207,362,8763,77.53,70.84,64.03,Umatilla,Stanfield SD 61,Stanfield Elementary School,
349,7/1/14,13,2018,15,15,1110,,,433,,,131,0,0,564,,,50.81,Harney,Suntex SD 10,Suntex Elementary School,
321,7/1/14,10,2003,412,1321,13935,184,729,7598,25,81,1101,209,810,8699,50.73,61.32,62.43,Douglas,Sutherlin SD 130,Sutherlin High School,
320,7/1/14,10,2003,282,1321,13935,163,729,7598,17,81,1101,180,810,8699,63.83,61.32,62.43,Douglas,Sutherlin SD 130,West Sutherlin Intermediate,
319,7/1/14,10,2003,191,1321,13935,110,729,7598,15,81,1101,125,810,8699,65.45,61.32,62.43,Douglas,Sutherlin SD 130,Sutherlin Middle School,
318,7/1/14,10,2003,429,1321,13935,272,729,7598,24,81,1101,296,810,8699,69,61.32,62.43,Douglas,Sutherlin SD 130,East Sutherlin Primary School,
4484,7/1/14,22,2102,235,2402,22354,109,1356,8629,19,176,1283,128,1532,9912,54.47,63.78,44.34,Linn,Sweet Home SD 55,Sweet Home Charter School,
669,7/1/14,22,2102,805,2402,22354,399,1356,8629,62,176,1283,461,1532,9912,57.27,63.78,44.34,Linn,Sweet Home SD 55,Sweet Home High School,
663,7/1/14,22,2102,324,2402,22354,190,1356,8629,21,176,1283,211,1532,9912,65.12,63.78,44.34,Linn,Sweet Home SD 55,Hawthorne Elementary School,
668,7/1/14,22,2102,354,2402,22354,213,1356,8629,29,176,1283,242,1532,9912,68.36,63.78,44.34,Linn,Sweet Home SD 55,Sweet Home Junior High School,
664,7/1/14,22,2102,143,2402,22354,88,1356,8629,12,176,1283,100,1532,9912,69.93,63.78,44.34,Linn,Sweet Home SD 55,Holley Elementary School,
666,7/1/14,22,2102,274,2402,22354,174,1356,8629,20,176,1283,194,1532,9912,70.8,63.78,44.34,Linn,Sweet Home SD 55,Oak Heights Elementary School,
662,7/1/14,22,2102,265,2402,22354,183,1356,8629,13,176,1283,196,1532,9912,73.96,63.78,44.34,Linn,Sweet Home SD 55,Foster Elementary School,
1782,7/1/14,17,2055,5,4687,10566,,2533,5688,,416,922,4,2949,6610,,62.92,62.56,Josephine,Three Rivers/Josephine County SD,Kairos - New Beginnings,
3150,7/1/14,17,2055,7,4687,10566,,2533,5688,,416,922,9,2949,6610,,62.92,62.56,Josephine,Three Rivers/Josephine County SD,Kairos - Three Bridges,
4823,7/1/14,17,2055,76,4687,10566,67,2533,5688,,416,922,67,2949,6610,,62.92,62.56,Josephine,Three Rivers/Josephine County SD,Sunny Wolf Charter School,
402,7/1/14,17,2055,106,4687,10566,35,2533,5688,9,416,922,44,2949,6610,41.51,62.92,62.56,Josephine,Three Rivers/Josephine County SD,Applegate Elementary School,
457,7/1/14,17,2055,562,4687,10566,215,2533,5688,45,416,922,260,2949,6610,46.26,62.92,62.56,Josephine,Three Rivers/Josephine County SD,North Valley High School,
455,7/1/14,17,2055,718,4687,10566,293,2533,5688,70,416,922,363,2949,6610,50.56,62.92,62.56,Josephine,Three Rivers/Josephine County SD,Hidden Valley High School,
446,7/1/14,17,2055,254,4687,10566,125,2533,5688,18,416,922,143,2949,6610,56.3,62.92,62.56,Josephine,Three Rivers/Josephine County SD,Ft Vannoy Elementary School,
444,7/1/14,17,2055,382,4687,10566,179,2533,5688,44,416,922,223,2949,6610,58.38,62.92,62.56,Josephine,Three Rivers/Josephine County SD,Fleming Middle School,
448,7/1/14,17,2055,361,4687,10566,189,2533,5688,39,416,922,228,2949,6610,63.16,62.92,62.56,Josephine,Three Rivers/Josephine County SD,Lincoln Savage Middle School,
450,7/1/14,17,2055,380,4687,10566,217,2533,5688,36,416,922,253,2949,6610,66.58,62.92,62.56,Josephine,Three Rivers/Josephine County SD,Madrona Elementary School,
451,7/1/14,17,2055,369,4687,10566,221,2533,5688,25,416,922,246,2949,6610,66.67,62.92,62.56,Josephine,Three Rivers/Josephine County SD,Manzanita Elementary School,
445,7/1/14,17,2055,371,4687,10566,222,2533,5688,37,416,922,259,2949,6610,69.81,62.92,62.56,Josephine,Three Rivers/Josephine County SD,Fruitdale Elementary School,
456,7/1/14,17,2055,347,4687,10566,216,2533,5688,33,416,922,249,2949,6610,71.76,62.92,62.56,Josephine,Three Rivers/Josephine County SD,Illinois Valley High School,
449,7/1/14,17,2055,241,4687,10566,158,2533,5688,17,416,922,175,2949,6610,72.61,62.92,62.56,Josephine,Three Rivers/Josephine County SD,Lorna Byrne Middle School,
453,7/1/14,17,2055,62,4687,10566,38,2533,5688,11,416,922,49,2949,6610,79.03,62.92,62.56,Josephine,Three Rivers/Josephine County SD,Williams Elementary School,
443,7/1/14,17,2055,446,4687,10566,345,2533,5688,32,416,922,377,2949,6610,84.53,62.92,62.56,Josephine,Three Rivers/Josephine County SD,Evergreen Elementary School,
2273,7/1/14,34,2242,12,12676,85670,,3799,28924,,610,4603,0,4409,33527,,34.78,39.14,Washington,Tigard-Tualatin SD 23J,Janus Youth Programs--Cordero House,
