District ID,District Name,Superintendent,School ID,School Name,Principal,Grades Offered,School Type,County,Total Enrollment,Enrollment K-3,Enrollment 4-5,Enrollment 6-8,Pct of Students Attending Regularly,Pct Mobile Students 2014-15,School Self-Contained Class Size,Oregon Self-Contained Class Size,School Departmentalized Class Size,Oregon Departmentalized Class Size,School ELA Class Size,Oregon ELA Class Size,School Math Class Size,Oregon Math Class Size,School Science Class Size,Oregon Science Class Size,School Social Studies Class Size,Oregon Social Studies Class Size,Pct Ever English Learners,Pct Economically Disadvantaged,Pct Students with Disabilities,Pct Asian,Pct Black,Pct Hispanic,Pct Native American,Pct Multi-racial,Pct Pacific Islander,Pct White,Number of Languages Spoken,School Rating,ESEA Designation,Rating Compared to Similar Schools,ELA Pct Met 2014-15,State ELA Pct Met,Like Schools ELA Pct Met,Math Pct Met 2014-15,State Math Pct Met,Like Schools Math Pct Met,Science Pct Met 2011-12,Science Pct Met 2012-13,Science Pct Met 2013-14,Science Pct Met 2014-15,State Science Pct Met,Like Schools Science Pct Met,Freshmen On Track 2013-14,Freshmen On Track 2014-15,State Freshman On Track,Like Schools Freshman On Track,SAT Participation 2011-12,SAT Participation 2012-13,SAT Participation 2013-14,SAT Participation 2014-15,State SAT Participation,Like Schools SAT Participation,Four Year Graduation Rate 2010-11,Four Year Graduation Rate 2011-12,Four Year Graduation Rate 2012-13,Four Year Graduation Rate 2013-14,State Four Year Graduation Rate,Like Schools Four Year Graduation Rate,Five Year Completion Rate 2010-11,Five Year Completion Rate 2011-12,Five Year Completion Rate 2012-13,Five Year Completion Rate 2013-14,State Five Year Completion Rate,Like Schools Five Year Completion Rate,Dropout Rate 2010-11,Dropout Rate 2011-12,Dropout Rate 2012-13,Dropout Rate 2013-14,State Dropout Rate,Like Schools Dropout Rate,Continuing Education Rate 2009-10,Continuing Education Rate 2010-11,Continuing Education Rate 2011-12,Continuing Education Rate 2012-13,State Continuing Education Rate,Like Schools Continuing Education Rate
2142,Salem-Keizer SD 24J,Christy Perry,746,Kennedy Elementary School,Jesse Leonard,Grade(s) K-5,E,Marion,458,325,133,--,80.7%,17.3%,22.0,25.0,--,--,,,,,,,,,61%,***,17%,0,<1%,67%,1%,4%,3%,25%,5,Not Rated,,Not Rated,33.8,51.1,32.2,26.4,44.8,26.7,40.0,40.6,50.8,53.6,66.8,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,3375,Lamb Elementary School,Scott Stenlund,Grade(s) K-5,E,Marion,465,331,134,--,87.1%,19.3%,23.5,25.0,--,--,,,,,,,,,69%,***,14%,1%,1%,74%,<1%,3%,2%,19%,8,Not Rated,,Not Rated,33.8,51.1,30.2,26.9,44.8,26.4,50.7,36.4,58.3,56.9,66.8,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,3526,Lee Elementary School,Don Hakala,Grade(s) K-5,E,Marion,319,211,108,--,81.8%,8.7%,25.0,25.0,--,--,,,,,,,,,46%,59%,19%,1%,0,45%,1%,2%,1%,49%,9,Not Rated,,Not Rated,57.7,51.1,40.5,53.7,44.8,33.2,76.4,80.8,69.2,67.3,66.8,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,766,Leslie Middle School,Denny McCarthy,Grade(s) 6-8,M,Marion,761,,,,72.3%,19.2%,--,--,,,1.5,24.0,2.0,24.0,1.0,26.0,2.0,26.0,23%,65%,19%,1%,1%,33%,1%,6%,1%,58%,13,Not Rated,,Not Rated,51.1,56.4,54.3,40.1,42.5,40.0,71.3,75.0,68.2,68.5,65.0,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,749,Liberty Elementary School,Lizi Aguilar-Nelson,Grade(s) K-5,E,Marion,395,271,124,--,84.7%,14.7%,28.5,25.0,--,--,,,,,,,,,7%,64%,22%,1%,1%,17%,1%,7%,2%,71%,7,Not Rated,,Not Rated,44.4,51.1,53.3,35.6,44.8,46.3,77.1,82.7,78.9,62.1,66.8,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,771,McKay High School,Sara LeRoy,Grade(s) 9-12,H,Marion,2075,,,,67.3%,24.7%,--,--,,,1.0,24.0,1.0,24.0,1.0,26.0,2.0,26.0,52%,***,13%,4%,1%,66%,1%,2%,4%,22%,26,Not Rated,Priority,Not Rated,68.9,68.5,56.8,16.2,31.6,25.0,42.1,55.6,57.8,61.9,62.6,30.5,73.9,75.5,79.9,70.9,24.4,21.4,31.8,23.4,31.7,26.3,75.1,70.3,73.8,76.8,72.0,74.2,79.8,82.4,80.4,81.9,82.1,83.9,1.4,0.2,0.2,1.9,4.0,4.3,57.5,53.5,55.2,52.4,60.5,56.6
2142,Salem-Keizer SD 24J,Christy Perry,750,McKinley Elementary School,Katie Shumway,Grade(s) K-5,E,Marion,344,232,112,--,82.8%,18.1%,28.0,25.0,--,--,,,,,,,,,5%,53%,19%,2%,1%,20%,<1%,7%,0,70%,9,Not Rated,,Not Rated,67.9,51.1,48.5,55.5,44.8,41.2,82.9,84.6,86.7,70.9,66.8,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,772,McNary High School,Erik Jespersen,Grade(s) 9-12,H,Marion,1900,,,,73.9%,18.4%,--,--,,,1.0,24.0,1.0,24.0,1.5,26.0,1.0,26.0,19%,54%,14%,2%,1%,31%,1%,5%,1%,59%,21,Not Rated,,Not Rated,78.2,68.5,70.2,34.3,31.6,35.0,65.8,66.1,63.3,50.9,62.6,64.4,78.8,82.1,79.9,80.9,40.6,40.2,38.1,39.2,31.7,37.0,85.5,82.0,83.8,82.2,72.0,81.4,90.6,90.6,93.1,92.3,82.1,89.0,1.7,1.2,1.5,1.8,4.0,1.9,63.4,63.2,56.8,69.1,60.5,64.6
2142,Salem-Keizer SD 24J,Christy Perry,3215,Miller Elementary School,Jessica Brenden,Grade(s) K-5,E,Marion,431,277,154,--,80.9%,21.3%,23.0,25.0,--,--,,,,,,,,,22%,75%,16%,1%,2%,32%,<1%,5%,6%,54%,13,Not Rated,,Not Rated,47.5,51.1,44.3,36.1,44.8,35.5,64.0,54.0,56.9,52.2,66.8,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,753,Morningside Elementary School,Mimi Pileggi,Grade(s) K-5,E,Marion,381,246,135,--,83.1%,18.2%,31.0,25.0,--,--,,,,,,,,,9%,58%,15%,1%,1%,16%,1%,6%,1%,75%,15,Not Rated,,Not Rated,65.3,51.1,47.9,56.7,44.8,40.5,72.4,76.9,81.1,81.8,66.8,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,754,Myers Elementary School,Alan deMeurers,Grade(s) K-5,E,Polk,490,315,175,--,84.9%,11.9%,26.5,25.0,--,--,,,,,,,,,21%,46%,23%,2%,2%,29%,1%,6%,1%,60%,9,Not Rated,,Not Rated,52.7,51.1,57.3,37.7,44.8,49.4,92.3,77.2,88.9,75.6,66.8,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,773,North Salem High School,Cynthia Richardson,Grade(s) 9-12,H,Marion,1698,,,,68.6%,24.3%,--,--,,,2.0,24.0,1.0,24.0,2.0,26.0,1.5,26.0,45%,83%,15%,2%,1%,58%,1%,3%,3%,30%,16,Not Rated,,Not Rated,56.8,68.5,56.1,25.0,31.6,14.7,33.0,44.1,34.5,30.5,62.6,43.7,74.7,70.9,79.9,75.2,31.3,25.3,27.2,21.0,31.7,24.0,74.4,71.5,74.2,74.2,72.0,69.1,80.6,81.8,81.6,83.9,82.1,80.5,2.7,2.1,2.9,4.3,4.0,2.0,57.1,53.9,56.6,56.6,60.5,55.7
2142,Salem-Keizer SD 24J,Christy Perry,3528,Optimum Learning Environment Charter School,Marya Kalugin,Grade(s) 1-5,E,Marion,129,77,52,--,93.0%,2.3%,26.0,25.0,--,--,,,,,,,,,7%,19%,11%,2%,0,11%,0,8%,0,80%,5,Not Rated,,Not Rated,69.2,51.1,65.4,66.7,44.8,52.3,85.7,82.1,88.5,>95,66.8,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,767,Parrish Middle School,Dustin Purnell,Grade(s) 6-8,M,Marion,644,,,,78.1%,24.2%,--,--,,,1.0,24.0,1.0,24.0,1.0,26.0,1.0,26.0,48%,***,21%,1%,1%,60%,1%,5%,2%,30%,13,Not Rated,,Not Rated,41.4,56.4,42.2,32.7,42.5,29.7,56.3,48.7,43.8,53.9,65.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,756,Pringle Elementary School,Stacey Lund,Grade(s) K-5,E,Marion,530,350,180,--,83.2%,17.6%,27.0,25.0,--,--,,,,,,,,,11%,43%,15%,4%,2%,13%,1%,7%,3%,71%,21,Not Rated,,Not Rated,65.3,51.1,52.2,59.6,44.8,43.8,75.0,82.0,78.2,79.1,66.8,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,757,Richmond Elementary School,Bonnie Dietrich,Grade(s) K-5,E,Marion,400,295,105,--,80.2%,25.9%,25.5,25.0,--,--,,,,,,,,,46%,***,23%,1%,2%,58%,2%,6%,3%,28%,11,Not Rated,Focus,Not Rated,34.3,51.1,33.3,20.3,44.8,26.4,57.1,46.9,56.8,54.5,66.8,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,4596,Roberts High School,Jay Weeks,Grade(s) 7-12,H,Marion,463,,,,39.2%,83.5%,--,--,,,3.0,24.0,1.0,24.0,2.0,26.0,1.5,26.0,25%,***,18%,<1%,1%,44%,2%,4%,2%,46%,8,Not Rated,Priority,Not Rated,51.3,60.9,--,5.0,40.2,--,33.3,23.1,28.6,26.2,63.9,--,<5,22.2,79.9,--,--,0.9,0.6,0.8,31.7,--,11.7,13.1,13.9,12.8,72.0,--,57.7,59.0,58.5,56.4,82.1,--,23.3,17.5,22.8,23.6,4.0,--,28.0,29.9,14.0,26.7,60.5,--
2142,Salem-Keizer SD 24J,Christy Perry,759,Salem Heights Elementary School,Sarah Theis,Grade(s) K-5,E,Marion,299,198,101,--,77.8%,18.5%,24.0,25.0,--,--,,,,,,,,,12%,63%,22%,<1%,2%,20%,1%,5%,1%,70%,7,Not Rated,,Not Rated,48.2,51.1,49.6,37.0,44.8,43.0,90.5,64.5,81.1,68.5,66.8,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,760,Schirle Elementary School,Clinton Gertenrich,Grade(s) K-5,E,Marion,462,282,180,--,83.0%,13.2%,28.0,25.0,--,--,,,,,,,,,<5%,41%,15%,2%,0,8%,1%,5%,1%,84%,9,Not Rated,,Not Rated,67.1,51.1,57.0,56.7,44.8,49.2,90.6,88.0,84.0,91.0,66.8,77.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,741,Scott Elementary School,Sara Casebeer,Grade(s) K-5,E,Marion,615,429,186,--,75.9%,23.0%,26.0,25.0,--,--,,,,,,,,,66%,***,19%,1%,1%,69%,1%,2%,3%,23%,15,Not Rated,Focus,Not Rated,23.0,51.1,32.6,14.2,44.8,27.3,38.8,27.1,25.4,32.1,66.8,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,775,South Salem High School,Lara Tiffin,Grade(s) 9-12,H,Marion,1757,,,,77.5%,19.2%,--,--,,,1.0,24.0,1.0,24.0,2.0,26.0,1.0,26.0,19%,50%,12%,4%,1%,30%,1%,6%,1%,57%,28,Not Rated,,Not Rated,76.8,68.5,71.3,36.6,31.6,35.0,54.9,66.5,65.8,74.8,62.6,61.9,77.3,72.5,79.9,81.5,41.9,44.7,47.3,44.2,31.7,38.1,82.4,81.9,85.4,84.4,72.0,81.3,88.8,88.2,87.2,89.9,82.1,89.3,1.6,2.1,2.5,2.0,4.0,1.9,66.9,69.0,68.3,71.1,60.5,64.5
2142,Salem-Keizer SD 24J,Christy Perry,774,Sprague High School,Craig Swanson,Grade(s) 9-12,H,Marion,1598,,,,79.7%,18.1%,--,--,,,1.0,24.0,1.0,24.0,1.0,26.0,1.0,26.0,6%,34%,12%,3%,1%,15%,2%,6%,2%,72%,24,Not Rated,,Not Rated,76.6,68.5,72.8,42.9,31.6,35.0,81.4,79.6,71.1,61.4,62.6,67.5,74.2,81.1,79.9,84.9,46.1,41.9,48.7,41.4,31.7,40.1,88.0,82.2,88.5,85.9,72.0,81.2,93.2,89.9,90.0,92.2,82.1,89.6,1.3,0.9,1.0,1.3,4.0,1.9,69.7,70.8,71.4,72.9,60.5,61.0
2142,Salem-Keizer SD 24J,Christy Perry,1331,Stephens Middle School,Jennie Madland,Grade(s) 6-8,M,Marion,1028,,,,75.8%,15.3%,--,--,,,1.0,24.0,1.0,24.0,1.0,26.0,1.0,26.0,54%,87%,16%,4%,1%,62%,<1%,3%,5%,24%,13,Not Rated,,Not Rated,47.8,56.4,34.6,32.5,42.5,26.4,61.6,64.2,41.5,53.5,65.0,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,4859,Straub Middle School,Laura Perez,Grade(s) 6-8,M,Polk,597,,,,87.8%,11.7%,--,--,,,1.0,24.0,1.0,24.0,1.0,26.0,1.5,26.0,11%,37%,15%,2%,1%,17%,1%,5%,1%,74%,13,Not Rated,,Not Rated,66.2,56.4,62.5,52.3,42.5,45.3,79.5,85.0,70.7,80.0,65.0,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,761,Sumpter Elementary School,Janet Prats,Grade(s) K-5,E,Marion,498,333,165,--,87.2%,9.2%,27.5,25.0,--,--,,,,,,,,,9%,31%,15%,3%,2%,10%,<1%,5%,1%,79%,21,Not Rated,,Not Rated,76.3,51.1,69.5,63.7,44.8,63.1,92.0,85.4,92.0,>95,66.8,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,762,Swegle Elementary School,Corina Valencia-Chavez,Grade(s) K-5,E,Marion,571,368,203,--,79.2%,29.1%,25.5,25.0,--,--,,,,,,,,,62%,***,17%,4%,1%,61%,1%,3%,4%,27%,13,Not Rated,Focus,Not Rated,28.6,51.1,31.2,20.7,44.8,24.8,32.5,39.7,32.4,27.6,66.8,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,4390,Valley Inquiry Charter School,Manuel Palacio,Grade(s) K-5,E,Marion,165,112,53,--,84.7%,8.1%,28.0,25.0,--,--,,,,,,,,,7%,42%,18%,3%,1%,15%,2%,9%,1%,69%,6,Not Rated,,Not Rated,53.2,51.1,56.0,56.6,44.8,48.5,82.6,84.6,76.9,84.0,66.8,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,768,Waldo Middle School,Tricia Nelson,Grade(s) 6-8,M,Marion,940,,,,78.5%,23.7%,--,--,,,1.0,24.0,1.0,24.0,1.0,26.0,1.0,26.0,64%,***,15%,2%,1%,68%,1%,2%,5%,19%,20,Not Rated,,Not Rated,34.7,56.4,36.6,22.5,42.5,26.9,49.8,39.6,48.4,40.5,65.0,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,769,Walker Middle School,Bridget Weldon,Grade(s) 6-8,M,Polk,631,,,,86.1%,9.9%,--,--,,,1.0,24.0,1.0,24.0,1.0,26.0,1.0,26.0,14%,46%,17%,2%,2%,23%,1%,7%,1%,64%,15,Not Rated,,Not Rated,73.5,56.4,61.3,61.4,42.5,47.3,83.7,86.6,83.3,78.6,65.0,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,763,Washington Elementary School,Christine Bowlby,Grade(s) K-5,E,Marion,427,291,136,--,79.1%,20.5%,23.5,25.0,--,--,,,,,,,,,69%,***,15%,0,3%,72%,<1%,2%,3%,20%,8,Not Rated,,Not Rated,27.9,51.1,30.3,17.7,44.8,25.5,39.7,41.2,30.8,41.7,66.8,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,3374,Weddle Elementary School,Wendy Roberts,Grade(s) K-5,E,Marion,457,313,144,--,79.8%,20.2%,25.0,25.0,--,--,,,,,,,,,53%,***,18%,1%,1%,61%,<1%,5%,3%,29%,9,Not Rated,,Not Rated,33.8,51.1,33.4,18.7,44.8,26.9,68.5,60.0,67.7,62.5,66.8,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,3463,West Salem High School,Ken Phillips,Grade(s) 9-12,H,Polk,1676,,,,82.4%,12.2%,--,--,,,1.0,24.0,1.0,24.0,1.0,26.0,1.0,26.0,12%,38%,11%,3%,1%,19%,2%,5%,1%,68%,19,Not Rated,,Not Rated,87.3,68.5,75.8,35.2,31.6,41.6,69.7,74.2,68.8,70.8,62.6,67.6,86.3,85.0,79.9,86.3,47.4,44.6,52.7,45.4,31.7,43.3,86.9,86.3,90.3,88.6,72.0,82.8,90.1,92.3,94.4,94.4,82.1,90.7,0.8,0.6,0.7,1.3,4.0,1.9,73.9,74.4,68.4,70.7,60.5,69.0
2142,Salem-Keizer SD 24J,Christy Perry,770,Whiteaker Middle School,Julia DeWitt,Grade(s) 6-8,M,Marion,737,,,,85.8%,10.1%,--,--,,,1.0,24.0,1.0,24.0,1.0,26.0,1.0,26.0,12%,43%,16%,2%,1%,25%,1%,7%,<1%,64%,12,Not Rated,,Not Rated,68.2,56.4,63.0,55.2,42.5,47.9,82.2,75.5,72.3,74.5,65.0,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,737,Wright Elementary School,Greg Cole,Grade(s) K-5,E,Marion,426,295,131,--,77.4%,17.3%,25.0,25.0,--,--,,,,,,,,,9%,61%,18%,1%,2%,15%,1%,10%,2%,69%,13,Not Rated,,Not Rated,65.8,51.1,50.3,62.4,44.8,44.2,82.4,81.5,79.5,79.7,66.8,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Salem-Keizer SD 24J,Christy Perry,764,Yoshikai Elementary School,Zan Payne,Grade(s) K-5,E,Marion,541,360,181,--,84.4%,19.8%,27.0,25.0,--,--,,,,,,,,,56%,***,15%,1%,1%,68%,<1%,4%,4%,23%,9,Not Rated,,Not Rated,55.7,51.1,31.6,61.2,44.8,25.2,83.6,74.1,80.0,75.0,66.8,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2104,Santiam Canyon SD 129J,Todd Miller,681,Santiam Elementary School,Margo Williams,Grade(s) K-6,E,Linn,290,167,91,32,74.7%,25.7%,21.0,25.0,--,--,,,,,,,,,<5%,58%,14%,0,1%,8%,2%,4%,2%,83%,3,Not Rated,,Not Rated,41.4,51.9,42.2,41.4,43.5,34.2,*,53.7,62.9,66.7,66.8,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2104,Santiam Canyon SD 129J,Todd Miller,683,Santiam Junior/Senior High School,David Plotts,Grade(s) 7-12,H,Linn,227,,,,73.6%,19.8%,--,--,,,85.0,24.0,105.0,24.0,145.0,26.0,--,--,6%,54%,13%,0,0,13%,<1%,4%,0,83%,2,Not Rated,,Not Rated,37.0,60.9,52.7,19.0,40.2,34.3,40.9,59.5,47.1,56.3,63.9,64.2,68.0,79.4,79.9,74.5,31.7,34.5,19.5,23.8,31.7,39.6,59.6,56.5,72.4,75.0,72.0,77.9,54.9,74.1,72.1,70.0,82.1,86.0,7.6,4.5,2.9,1.3,4.0,2.0,51.9,59.0,54.8,47.6,60.5,52.0
1944,Scappoose SD 1J,Stephen Jupe,158,Grant Watts Elementary School,Dana Larson,Grade(s) K-3,E,Columbia,376,376,--,--,87.6%,11.8%,23.0,25.0,--,--,,,,,,,,,5%,36%,12%,2%,<1%,9%,2%,3%,1%,83%,3,Not Rated,,Not Rated,43.0,47.4,--,49.4,47.1,--,*,*,*,*,*,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944,Scappoose SD 1J,Stephen Jupe,159,Otto Petersen Elementary School,Whitney Hessong,Grade(s) 4-6,E,Columbia,453,--,304,149,89.5%,9.2%,29.0,25.0,39.5,25.0,,,,,,,,,<5%,36%,17%,2%,1%,9%,4%,2%,<1%,81%,3,Not Rated,Focus,Not Rated,57.3,53.5,64.8,40.7,42.2,57.8,72.6,81.5,81.6,74.6,66.8,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944,Scappoose SD 1J,Stephen Jupe,958,Sauvie Island Academy,Darla Meeuwsen,Grade(s) K-8,E,Multnomah,211,96,48,67,>95%,8.1%,24.0,25.0,23.0,25.0,,,,,,,,,<5%,22%,9%,3%,1%,6%,3%,1%,<1%,85%,2,Not Rated,,Not Rated,59.9,53.8,66.4,49.6,43.6,59.5,90.9,72.7,80.9,88.4,65.9,80.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944,Scappoose SD 1J,Stephen Jupe,162,Scappoose High School,Jim Jones,Grade(s) 9-12,H,Columbia,702,,,,86.4%,11.6%,--,--,,,26.0,24.0,22.0,24.0,24.0,26.0,27.0,26.0,<5%,29%,11%,3%,1%,5%,2%,3%,1%,85%,4,Not Rated,,Not Rated,64.1,68.5,79.8,35.0,31.6,43.4,80.4,84.4,83.5,80.5,62.6,73.8,90.1,88.7,79.9,87.7,49.7,50.0,52.0,59.9,31.7,49.3,74.4,80.6,87.8,88.9,72.0,84.4,83.1,85.1,88.3,92.4,82.1,91.9,2.4,1.3,2.1,1.5,4.0,1.5,63.1,63.0,59.3,62.1,60.5,64.2
1944,Scappoose SD 1J,Stephen Jupe,161,Scappoose Middle School,Ron Alley,Grade(s) 7-8,M,Columbia,332,,,,87.2%,9.8%,--,--,,,24.0,24.0,23.0,24.0,24.0,26.0,29.0,26.0,<5%,36%,11%,2%,1%,8%,4%,2%,1%,83%,3,Not Rated,,Not Rated,54.3,57.5,65.6,42.4,44.0,53.4,75.9,72.6,76.9,75.1,65.0,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944,Scappoose SD 1J,Stephen Jupe,4221,South Columbia Family School,Lori Bogen,Grade(s) K-8,E,Columbia,55,31,13,11,>95%,31.3%,14.0,25.0,--,--,,,,,,,,,*,18%,*,0,0,7%,2%,2%,0,89%,1,Not Rated,,Not Rated,66.7,53.8,46.3,66.7,43.6,38.8,69.2,75.0,87.5,90.0,65.9,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944,Scappoose SD 1J,Stephen Jupe,160,Warren Elementary School,Laura LaMarsh,Grade(s) K-3,E,Columbia,176,176,--,--,89.6%,16.8%,22.0,25.0,--,--,,,,,,,,,*,26%,9%,1%,1%,5%,3%,2%,0,89%,3,Not Rated,,Not Rated,68.4,47.4,--,65.8,47.1,--,*,*,*,*,*,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2103,Scio SD 95,Gary Tempel,676,Centennial Elementary School,Luke Zedwick,Grade(s) K-5,E,Linn,286,193,93,--,80.7%,8.7%,23.5,25.0,--,--,,,,,,,,,*,44%,15%,<1%,1%,5%,1%,3%,<1%,89%,2,Not Rated,,Not Rated,46.4,51.1,60.8,40.9,44.8,54.2,70.6,67.9,79.4,55.3,66.8,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2103,Scio SD 95,Gary Tempel,2994,Lourdes School,Linda Duman,Grade(s) 1-8,E,Linn,48,20,14,14,72.9%,8.0%,20.0,25.0,--,--,,,,,,,,,*,*,*,0,0,4%,0,0,0,96%,1,Not Rated,,Not Rated,77.8,53.8,67.7,55.6,43.6,55.5,*,76.5,84.6,*,65.9,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2103,Scio SD 95,Gary Tempel,4399,Oregon Connections Academy,Allison Galvin,Grade(s) K-12,H,Linn,3976,,,,87.0%,47.7%,14.5,25.0,,,12.5,24.0,17.0,24.0,23.0,26.0,25.0,26.0,<5%,37%,14%,1%,1%,10%,2%,7%,<1%,77%,12,Not Rated,,Not Rated,61.3,55.7,--,37.6,42.1,--,75.7,67.2,72.6,62.7,64.9,--,69.4,58.0,79.9,--,--,--,23.7,15.9,31.7,--,33.9,45.4,49.0,54.4,72.0,--,56.0,60.2,70.5,73.5,82.1,--,10.0,11.6,8.4,7.9,4.0,--,47.0,46.3,37.9,50.2,60.5,--
2103,Scio SD 95,Gary Tempel,678,Scio High School,Pat Dutcher,Grade(s) 9-12,H,Linn,275,,,,78.7%,10.4%,--,--,,,23.0,24.0,20.0,24.0,18.0,26.0,27.0,26.0,*,35%,15%,0,1%,5%,2%,4%,0,88%,4,Not Rated,,Not Rated,54.9,68.5,76.1,26.8,31.6,34.2,77.1,75.0,73.2,74.2,62.6,69.6,>95,95.0,79.9,85.3,26.8,34.4,18.5,38.2,31.7,39.2,72.1,66.1,55.2,81.3,72.0,80.5,92.5,75.8,94.5,98.3,82.1,90.0,1.3,1.3,0.0,1.5,4.0,2.3,46.3,48.9,43.6,37.8,60.5,58.1
2103,Scio SD 95,Gary Tempel,677,Scio Middle School,Greg Nolan,Grade(s) 6-8,M,Linn,150,,,,78.2%,15.2%,--,--,,,15.5,24.0,26.0,24.0,22.0,26.0,19.0,26.0,*,41%,18%,0,1%,7%,3%,5%,1%,84%,2,Not Rated,,Not Rated,42.1,56.4,55.8,37.7,42.5,40.4,88.1,81.8,83.1,75.4,65.0,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,Seaside SD 10,Doug Dougherty,150,Broadway Middle School,John McAndrews,Grade(s) 6-8,M,Clatsop,338,,,,83.9%,17.5%,--,--,,,26.0,24.0,24.5,24.0,26.0,26.0,27.0,26.0,20%,54%,14%,2%,1%,21%,1%,1%,<1%,73%,6,Not Rated,,Not Rated,53.4,56.4,53.3,37.2,42.5,37.8,47.9,47.5,51.2,62.6,65.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,Seaside SD 10,Doug Dougherty,153,Gearhart Elementary School,Juliann Wozniak,Grade(s) K-5,E,Clatsop,323,217,106,--,87.2%,24.6%,27.0,25.0,--,--,,,,,,,,,15%,47%,21%,3%,1%,20%,1%,0,1%,74%,4,Not Rated,,Not Rated,53.5,51.1,49.3,36.6,44.8,43.9,85.4,76.5,73.7,68.0,66.8,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
